Player Name,Club Name,Position,DoB(age),Nationality,Height,Dominant foot,Contract Expired,Market Value,position,age,birth_date,birth_place,birth_country,nationality,height,weight,rating,team_id,league,season,captain,shots.total,shots.on,goals.total,goals.conceded,goals.assists,passes.total,passes.key,passes.accuracy,tackles.total,tackles.blocks,tackles.interceptions,duels.total,duels.won,dribbles.attempts,dribbles.success,fouls.drawn,fouls.committed,cards.yellow,cards.yellowred,cards.red,penalty.won,penalty.commited,penalty.success,penalty.missed,penalty.saved,games.appearences,games.minutes_played,games.lineups,substitutes.in,substitutes.out,substitutes.bench
dennis telgenkamp,fc-emmen,Goalkeeper,"May 9, 1987 (31)",Netherlands,"1,92 m",right,30.06.2021,200Th.,Goalkeeper,33.0,09/05/1987,Wierden,Netherlands,Netherlands,191 cm,103 kg,6.7,208.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,33.0
keziah veendorp,fc-emmen,Centre-Back,"Feb 17, 1997 (21)",Netherlands,"1,83 m",right,30.06.2021,600Th.,Defender,23.0,17/02/1997,Sappemeer,Netherlands,Netherlands,185 cm,77 kg,6.675,208.0,Eredivisie,2018-2019,0.0,7.0,2.0,1.0,0.0,2.0,989.0,7.0,79.0,18.0,18.0,42.0,121.0,63.0,3.0,3.0,5.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,2247.0,25.0,3.0,4.0,9.0
tim siekman,fc-emmen,Centre-Back,"May 25, 1990 (28)",Netherlands,"1,87 m",left,-,250Th.,Defender,30.0,25/05/1990,Emmen,Netherlands,Netherlands,189 cm,75 kg,6.72,208.0,Eredivisie,2018-2019,0.0,1.0,1.0,0.0,0.0,1.0,167.0,2.0,62.0,12.0,5.0,14.0,71.0,40.0,2.0,1.0,3.0,10.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,667.0,8.0,5.0,3.0,19.0
stephen warmolts,fc-emmen,Centre-Back,"Apr 10, 1994 (24)",Netherlands,"1,85 m",right,-,100Th.,Defender,26.0,10/04/1994,Emmen,Netherlands,Netherlands,184 cm,79 kg,,208.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
caner cavlan,fc-emmen,Left-Back,"Feb 5, 1992 (26)",Netherlands,"1,75 m",left,-,750Th.,Defender,28.0,05/02/1992,Doetinchem,Netherlands,Netherlands,174 cm,68 kg,7.058822999999999,208.0,Eredivisie,2018-2019,0.0,70.0,20.0,4.0,0.0,6.0,1088.0,58.0,77.0,54.0,13.0,47.0,345.0,169.0,48.0,26.0,41.0,46.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,3014.0,33.0,1.0,0.0,1.0
glenn bijl,fc-emmen,Right-Back,"Jul 13, 1995 (22)",Netherlands,"1,80 m",right,30.06.2022,900Th.,Defender,25.0,13/07/1995,Stadskanaal,Netherlands,Netherlands,184 cm,76 kg,6.94375,208.0,Eredivisie,2018-2019,0.0,58.0,22.0,2.0,0.0,4.0,1412.0,40.0,80.0,69.0,5.0,40.0,417.0,204.0,34.0,12.0,43.0,73.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,32.0,2868.0,32.0,0.0,0.0,0.0
stef gronsveld,fc-emmen,Right-Back,"Jan 11, 1996 (22)",Netherlands,"1,74 m",right,-,250Th.,Defender,24.0,11/01/1996,Delft,Netherlands,Netherlands,173 cm,60 kg,6.591666,208.0,Eredivisie,2018-2019,0.0,3.0,2.0,1.0,0.0,1.0,221.0,5.0,72.0,11.0,1.0,16.0,93.0,47.0,8.0,5.0,6.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,792.0,9.0,3.0,3.0,20.0
daniel camara bos,fc-emmen,Right-Back,"May 24, 1999 (19)",Netherlands,"1,74 m",right,30.06.2020,50Th.,Defender,21.0,24/05/1999,,Netherlands,Netherlands,174 cm,65 kg,,208.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
michael chacon,fc-emmen,Central Midfield,"Apr 11, 1994 (24)",Netherlands,"1,75 m",right,30.06.2021,700Th.,Midfielder,26.0,11/04/1994,Palmira,Colombia,Netherlands,175 cm,72 kg,6.82258,208.0,Eredivisie,2018-2019,0.0,18.0,9.0,2.0,0.0,2.0,1065.0,25.0,83.0,49.0,7.0,45.0,336.0,174.0,53.0,34.0,37.0,45.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2601.0,29.0,2.0,6.0,2.0
henk bos,fc-emmen,Central Midfield,"Nov 12, 1992 (25)",Netherlands,"1,72 m",right,30.06.2020,125Th.,Midfielder,28.0,12/11/1992,Stadskanaal,Netherlands,Netherlands,172 cm,64 kg,6.6375,208.0,Eredivisie,2018-2019,0.0,3.0,2.0,0.0,0.0,0.0,57.0,1.0,76.0,4.0,0.0,1.0,22.0,12.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,139.0,0.0,8.0,0.0,15.0
emil bijlsma,fc-emmen,Central Midfield,"Sep 6, 1998 (19)",Netherlands,"1,86 m",-,-,50Th.,Midfielder,21.0,06/09/1998,,Netherlands,Netherlands,186 cm,,,208.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
michael de leeuw,fc-emmen,Attacking Midfield,"Oct 7, 1986 (31)",Netherlands,"1,78 m",right,30.06.2021,600Th.,Midfielder,34.0,07/10/1986,Goirle,Netherlands,Netherlands,178 cm,68 kg,6.625,208.0,Eredivisie,2018-2019,0.0,22.0,11.0,3.0,0.0,0.0,229.0,10.0,67.0,11.0,1.0,11.0,129.0,56.0,4.0,1.0,8.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1314.0,16.0,0.0,7.0,0.0
alexander bannink,fc-emmen,Attacking Midfield,"Feb 20, 1990 (28)",Netherlands,"1,85 m",right,30.06.2020,400Th.,Midfielder,30.0,20/02/1990,Oldenzaal,Netherlands,Netherlands,185 cm,,6.575,208.0,Eredivisie,2018-2019,0.0,33.0,11.0,4.0,0.0,0.0,270.0,15.0,75.0,7.0,2.0,10.0,187.0,87.0,46.0,27.0,21.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1551.0,20.0,4.0,16.0,8.0
anco jansen,fc-emmen,Left Winger,"Mar 9, 1989 (29)",Netherlands,"1,86 m",right,30.06.2021,700Th.,Attacker,31.0,09/03/1989,Zwolle,Netherlands,Netherlands,185 cm,77 kg,7.213792999999999,208.0,Eredivisie,2018-2019,27.0,65.0,26.0,5.0,0.0,7.0,864.0,58.0,80.0,15.0,4.0,12.0,334.0,165.0,110.0,58.0,66.0,24.0,7.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,29.0,2403.0,28.0,1.0,11.0,1.0
kasper oldenburger,fc-emmen,Right Winger,"Feb 12, 1996 (22)",Netherlands,"1,76 m",right,-,50Th.,Attacker,24.0,12/02/1996,Hoogezand,Netherlands,Netherlands,176 cm,,,208.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jafar arias,fc-emmen,Centre-Forward,"Jun 16, 1995 (23)",Curacao,"1,91 m",right,30.06.2020,500Th.,Attacker,25.0,16/06/1995,Willemstad,Curacao,Curacao,191 cm,78 kg,6.693939,208.0,Eredivisie,2018-2019,0.0,40.0,15.0,4.0,0.0,0.0,579.0,35.0,72.0,11.0,1.0,5.0,353.0,129.0,25.0,16.0,31.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1965.0,19.0,14.0,6.0,15.0
cas peters,fc-emmen,Centre-Forward,"May 13, 1993 (25)",Netherlands,"1,84 m",right,-,400Th.,Attacker,27.0,13/05/1993,Oldenzaal,Netherlands,Netherlands,184 cm,79 kg,6.9,208.0,Eredivisie,2018-2019,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,66.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,3.0
freddy quispel,fc-emmen,Centre-Forward,"Oct 23, 2000 (17)",Netherlands,"1,77 m",right,-,-,Attacker,20.0,23/10/2000,,Netherlands,Netherlands,177 cm,,,208.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
sonny stevens,excelsior-rotterdam,Goalkeeper,"Jun 22, 1992 (26)",Netherlands,"1,94 m",both,30.06.2020,600Th.,Goalkeeper,28.0,22/06/1992,Hoorn,Netherlands,Netherlands,194 cm,93 kg,6.4071419999999994,196.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,36.0,0.0,281.0,0.0,64.0,0.0,0.0,2.0,10.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,14.0,1155.0,14.0,0.0,2.0,16.0
maarten de fockert,excelsior-rotterdam,Goalkeeper,"Feb 20, 1995 (23)",Netherlands,"1,89 m",right,30.06.2021,100Th.,Goalkeeper,25.0,20/02/1995,Maasland,Netherlands,Netherlands,189 cm,73 kg,,196.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
tuana ozdemir,excelsior-rotterdam,Goalkeeper,"Jun 15, 2001 (17)",Netherlands,"1,91 m",right,-,-,Goalkeeper,19.0,15/06/2001,,Netherlands,Netherlands,,,,196.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
herve matthys,excelsior-rotterdam,Centre-Back,"Jan 19, 1996 (22)",Belgium,"1,86 m",left,30.06.2021,600Th.,Defender,24.0,19/01/1996,Brugge,Belgium,Belgium,184 cm,77 kg,6.654166,196.0,Eredivisie,2018-2019,0.0,7.0,2.0,0.0,0.0,2.0,893.0,9.0,82.0,22.0,27.0,33.0,148.0,78.0,1.0,1.0,5.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1980.0,22.0,0.0,0.0,9.0
robin van der meer,excelsior-rotterdam,Left-Back,"Feb 21, 1995 (23)",Netherlands,"1,96 m",left,30.06.2021,500Th.,Defender,25.0,21/02/1995,Voorburg,Netherlands,Netherlands,196 cm,86 kg,6.51875,196.0,Eredivisie,2018-2019,0.0,4.0,1.0,1.0,0.0,1.0,112.0,2.0,68.0,8.0,2.0,3.0,58.0,33.0,7.0,7.0,4.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,401.0,3.0,13.0,1.0,25.0
siebe horemans,excelsior-rotterdam,Right-Back,"Jun 2, 1998 (20)",Belgium,"1,86 m",right,-,200Th.,Defender,22.0,02/06/1998,Gent,Belgium,Belgium,186 cm,,6.754544999999999,196.0,Eredivisie,2018-2019,0.0,1.0,0.0,0.0,0.0,1.0,252.0,13.0,69.0,21.0,5.0,25.0,107.0,60.0,18.0,11.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,783.0,9.0,0.0,1.0,18.0
jeffry fortes,excelsior-rotterdam,Defensive Midfield,"Mar 22, 1989 (29)",Cape Verde,"1,83 m",right,30.06.2020,650Th.,Defender,31.0,22/03/1989,Rotterdam,Netherlands,Cape Verde Islands,181 cm,,6.8375,196.0,Eredivisie,2018-2019,0.0,33.0,12.0,4.0,0.0,1.0,978.0,32.0,72.0,63.0,9.0,39.0,359.0,205.0,28.0,14.0,32.0,38.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,2790.0,31.0,1.0,0.0,1.0
ryan koolwijk,excelsior-rotterdam,Central Midfield,"Aug 8, 1985 (32)",Netherlands,"1,93 m",left,30.06.2021,750Th.,Midfielder,35.0,08/08/1985,Rotterdam,Netherlands,Netherlands,194 cm,76 kg,6.85,196.0,Eredivisie,2018-2019,32.0,34.0,10.0,3.0,0.0,1.0,1342.0,36.0,80.0,48.0,10.0,41.0,421.0,202.0,38.0,25.0,38.0,54.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,2779.0,32.0,0.0,8.0,0.0
dogucan haspolat,excelsior-rotterdam,Central Midfield,"Feb 11, 2000 (18)",Turkey,"1,77 m",right,30.06.2021,350Th.,Midfielder,20.0,11/02/2000,Rotterdam,Netherlands,Netherlands,177 cm,75 kg,6.484615,196.0,Eredivisie,2018-2019,0.0,6.0,1.0,0.0,0.0,0.0,147.0,5.0,71.0,11.0,2.0,6.0,56.0,26.0,2.0,1.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,426.0,4.0,10.0,1.0,30.0
ali messaoud,excelsior-rotterdam,Attacking Midfield,"Apr 13, 1991 (27)",Netherlands,"1,85 m",right,-,750Th.,Midfielder,29.0,13/04/1991,Amsterdam,Netherlands,Netherlands,185 cm,79 kg,6.626666,196.0,Eredivisie,2018-2019,0.0,51.0,19.0,7.0,0.0,4.0,495.0,28.0,77.0,9.0,1.0,3.0,188.0,70.0,30.0,18.0,15.0,12.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,2347.0,28.0,2.0,18.0,4.0
redouan el hankouri,excelsior-rotterdam,Attacking Midfield,"Feb 3, 2001 (17)",Morocco,"1,68 m",left,-,150Th.,Attacker,19.0,03/02/2001,,Netherlands,Netherlands,,,,196.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0
marcus edwards,excelsior-rotterdam,Right Winger,"Dec 3, 1998 (19)",England,"1,76 m",left,-,1.25m,Attacker,22.0,03/12/1998,London,England,England,167 cm,78 kg,7.034615,196.0,Eredivisie,2018-2019,0.0,40.0,11.0,2.0,0.0,4.0,443.0,31.0,77.0,17.0,1.0,8.0,353.0,206.0,141.0,94.0,82.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1726.0,19.0,6.0,10.0,11.0
jinty caenepeel,excelsior-rotterdam,Right Winger,"Jul 18, 1996 (21)",Belgium,"1,78 m",both,30.06.2020,300Th.,Attacker,23.0,18/07/1996,Oostende,Belgium,Belgium,175 cm,69 kg,6.5,196.0,Eredivisie,2018-2019,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,66.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,10.0
mounir el hamdaoui,excelsior-rotterdam,Centre-Forward,"Jul 14, 1984 (33)",Morocco,"1,83 m",right,-,250Th.,Attacker,35.0,14/07/1984,Rotterdam,Netherlands,Morocco,183 cm,81 kg,6.638461,196.0,Eredivisie,2018-2019,0.0,39.0,13.0,4.0,0.0,2.0,400.0,14.0,72.0,3.0,0.0,3.0,186.0,59.0,25.0,13.0,17.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1611.0,16.0,10.0,6.0,12.0
alessandro damen,excelsior-rotterdam,Goalkeeper,"May 17, 1990 (28)",Netherlands,"1,88 m",right,30.06.2021,250Th.,Goalkeeper,30.0,17/05/1990,Nieuwegein,Netherlands,Netherlands,185 cm,83 kg,6.734782000000001,196.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,51.0,0.0,399.0,1.0,61.0,1.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,1905.0,20.0,3.0,0.0,14.0
nelson konings,excelsior-rotterdam,Goalkeeper,"May 2, 2001 (17)",Netherlands,m,-,-,-,Goalkeeper,20.0,30/11/2000,,Netherlands,Netherlands,,,,196.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
jurgen mattheij,excelsior-rotterdam,Centre-Back,"Apr 1, 1993 (25)",Netherlands,"1,91 m",right,-,800Th.,Defender,27.0,01/04/1993,Rotterdam,Netherlands,Netherlands,191 cm,84 kg,7.0151509999999995,196.0,Eredivisie,2018-2019,1.0,33.0,10.0,3.0,0.0,2.0,1118.0,14.0,71.0,40.0,38.0,45.0,346.0,203.0,4.0,4.0,18.0,45.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,2856.0,32.0,0.0,0.0,0.0
thomas oude kotte,excelsior-rotterdam,Centre-Back,"Mar 20, 1996 (22)",Netherlands,"1,84 m",left,30.06.2021,400Th.,Defender,24.0,20/03/1996,Apeldoorn,Netherlands,Netherlands,184 cm,80 kg,6.7380949999999995,196.0,Eredivisie,2018-2019,0.0,10.0,2.0,0.0,0.0,0.0,762.0,4.0,79.0,14.0,23.0,29.0,97.0,48.0,2.0,2.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1653.0,18.0,3.0,2.0,15.0
lorenzo burnet,excelsior-rotterdam,Left-Back,"Jan 11, 1991 (27)",Netherlands,"1,70 m",left,-,350Th.,Defender,29.0,11/01/1991,Amsterdam,Netherlands,Netherlands,170 cm,66 kg,6.542857,196.0,Eredivisie,2018-2019,0.0,4.0,0.0,0.0,0.0,2.0,677.0,16.0,76.0,37.0,8.0,27.0,248.0,124.0,52.0,29.0,18.0,23.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,2424.0,28.0,1.0,8.0,1.0
desevio payne,excelsior-rotterdam,Right-Back,"Nov 30, 1995 (22)",United States,"1,82 m",right,-,100Th.,Defender,25.0,30/11/1995,Greenwood,USA,USA,175 cm,70 kg,,196.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
jerdy schouten,excelsior-rotterdam,Central Midfield,"Jan 12, 1997 (21)",Netherlands,"1,85 m",right,30.06.2021,2.00m,Midfielder,23.0,12/01/1997,Spijkenisse,Netherlands,Netherlands,185 cm,77 kg,6.934375,196.0,Eredivisie,2018-2019,0.0,21.0,3.0,1.0,0.0,2.0,1323.0,16.0,82.0,55.0,15.0,71.0,374.0,219.0,58.0,42.0,42.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2727.0,31.0,0.0,2.0,0.0
luigi bruins,excelsior-rotterdam,Central Midfield,"Mar 9, 1987 (31)",Netherlands,"1,80 m",right,30.06.2021,700Th.,Midfielder,33.0,09/03/1987,Rotterdam,Netherlands,Netherlands,180 cm,75 kg,7.156666,196.0,Eredivisie,2018-2019,2.0,30.0,12.0,6.0,0.0,6.0,1024.0,46.0,78.0,32.0,9.0,28.0,320.0,148.0,62.0,31.0,30.0,27.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,29.0,2317.0,28.0,1.0,8.0,2.0
jaap fischer,excelsior-rotterdam,Central Midfield,"Jan 25, 2000 (18)",Netherlands,m,-,-,-,Midfielder,20.0,25/01/2000,,Netherlands,Netherlands,,,,196.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
anouar hadouir,excelsior-rotterdam,Attacking Midfield,"Sep 14, 1982 (35)",Netherlands,"1,73 m",both,-,150Th.,Midfielder,37.0,14/09/1982,Den Bosch,Netherlands,Netherlands,170 cm,68 kg,6.45,196.0,Eredivisie,2018-2019,0.0,5.0,0.0,0.0,0.0,1.0,56.0,7.0,60.0,2.0,0.0,0.0,25.0,11.0,5.0,2.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,164.0,2.0,9.0,2.0,30.0
mikael anderson,excelsior-rotterdam,Left Winger,"Jul 1, 1998 (20)",Iceland,"1,80 m",right,-,350Th.,Midfielder,22.0,01/07/1998,,Iceland,Iceland,180 cm,69 kg,6.570588000000001,196.0,Eredivisie,2018-2019,0.0,10.0,3.0,1.0,0.0,1.0,92.0,4.0,59.0,8.0,0.0,2.0,121.0,50.0,33.0,9.0,15.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,711.0,7.0,10.0,6.0,17.0
denis mahmudov,excelsior-rotterdam,Right Winger,"Nov 6, 1989 (28)",North Macedonia,"1,78 m",both,30.06.2020,350Th.,Attacker,31.0,06/11/1989,Veles,North Macedonia,North Macedonia,178 cm,,6.766666000000001,196.0,Eredivisie,2018-2019,0.0,20.0,8.0,3.0,0.0,2.0,199.0,7.0,86.0,6.0,1.0,5.0,62.0,29.0,8.0,7.0,10.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,727.0,6.0,12.0,3.0,26.0
carlito fermina,excelsior-rotterdam,Right Winger,"Jan 23, 2000 (18)",Curacao,"1,83 m",right,-,150Th.,Attacker,19.0,06/01/2000,,Netherlands,Netherlands,,,6.5,196.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,3.0
elias mar omarsson,excelsior-rotterdam,Centre-Forward,"Jan 18, 1995 (23)",Iceland,"1,83 m",right,30.06.2021,750Th.,Attacker,25.0,18/01/1995,Keflavik,Iceland,Iceland,183 cm,73 kg,6.817391000000001,196.0,Eredivisie,2018-2019,0.0,38.0,16.0,7.0,0.0,2.0,178.0,16.0,64.0,7.0,0.0,3.0,161.0,71.0,46.0,26.0,21.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1660.0,21.0,2.0,15.0,12.0
hidde jurjus,de-graafschap-doetinchem,Goalkeeper,"Feb 9, 1994 (24)",Netherlands,"1,89 m",right,-,700Th.,Goalkeeper,26.0,09/02/1994,Lichtenvoorde,Netherlands,Netherlands,187 cm,77 kg,6.790909,199.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,42.0,0.0,389.0,2.0,52.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,1887.0,22.0,0.0,2.0,6.0
agil etemadi,de-graafschap-doetinchem,Goalkeeper,"Apr 23, 1987 (31)",Iran,"1,84 m",right,-,75Th.,Goalkeeper,33.0,23/04/1987,Tehran,Iran,Netherlands,184 cm,78 kg,5.7,199.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,4.0,0.0,52.0,0.0,68.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,224.0,2.0,1.0,0.0,14.0
nick van den dam,de-graafschap-doetinchem,Goalkeeper,"Mar 12, 1999 (19)",Netherlands,"1,93 m",-,-,-,Goalkeeper,21.0,12/03/1999,,Netherlands,Netherlands,193 cm,,,199.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,1.0,0.0,0.0,9.0
myenty abena,de-graafschap-doetinchem,Centre-Back,"Dec 12, 1994 (23)",Netherlands,"1,91 m",right,-,450Th.,Defender,26.0,12/12/1994,Paramaribo,Suriname,Netherlands,191 cm,79 kg,6.533333,199.0,Eredivisie,2018-2019,0.0,6.0,1.0,0.0,0.0,0.0,283.0,2.0,81.0,19.0,2.0,18.0,108.0,54.0,14.0,8.0,5.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,887.0,10.0,2.0,3.0,8.0
bart straalman,de-graafschap-doetinchem,Centre-Back,"Aug 22, 1996 (21)",Netherlands,"1,93 m",right,-,300Th.,Defender,24.0,22/08/1996,Winterswijk,Netherlands,Netherlands,193 cm,74 kg,6.636666,199.0,Eredivisie,2018-2019,24.0,12.0,2.0,1.0,0.0,0.0,1010.0,2.0,77.0,21.0,22.0,34.0,281.0,155.0,6.0,4.0,11.0,30.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,2273.0,25.0,1.0,1.0,9.0
jurre vreman,de-graafschap-doetinchem,Centre-Back,"Feb 20, 1998 (20)",Netherlands,"1,89 m",-,-,50Th.,Defender,21.0,20/02/1998,Gendringen,Netherlands,Netherlands,189 cm,,,199.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mart janssen,de-graafschap-doetinchem,Centre-Back,"Sep 23, 1998 (19)",Netherlands,m,-,-,-,Defender,21.0,23/09/1998,,Netherlands,Netherlands,,,,199.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
